solicitud_id,fecha_solicitud,edad,sector,antiguedad_laboral_anios,antiguedad_empresa_anios,ingreso_mensual,deuda_actual,num_creditos_previos,buro_score,monto_solicitado,plazo_meses,tasa_interes,default_90d
CR-101529,2023-05-12,45,Servicios,25,11.2,4703.75,16816.09,1,424.0,8422.08,12,0.2378,0
CR-102554,2023-11-18,42,Tecnología,24,4.5,6302.6,2396.12,2,681.0,50367.58,12,0.1606,0
CR-103749,2024-05-17,52,Servicios,30,19.9,3696.9,9775.0,3,495.0,28029.35,6,0.2209,1
CR-104757,2023-08-27,47,Manufactura,27,4.1,2844.99,5359.88,2,,10214.47,18,0.2566,0
CR-100049,2024-10-27,39,Comercio,17,3.5,4080.3,11262.56,1,457.0,29019.2,48,0.2515,0
CR-102691,2023-12-13,27,Construcción,3,10.2,2050.21,7712.49,1,,14297.63,12,0.2922,0
CR-103054,2023-02-01,33,Servicios,10,12.5,1980.35,2305.8,2,584.0,10787.72,6,0.209,0
CR-100801,2023-10-24,26,Construcción,3,4.5,1604.84,2473.96,1,,11703.71,48,0.215,0
CR-105265,2023-08-30,37,Servicios,14,5.9,4760.86,5110.45,2,524.0,16669.87,12,0.2083,0
CR-101367,2023-06-09,53,Servicios,31,4.5,7276.74,23253.82,1,440.0,43739.9,24,0.2424,0
CR-100424,2024-05-09,28,Servicios,8,11.8,4505.46,15054.13,3,377.0,19779.89,12,0.2513,0
CR-105770,2023-05-25,51,Comercio,31,8.2,3179.65,7141.53,3,422.0,17761.58,12,0.2654,1
CR-100000,2023-03-26,41,Construcción,19,4.7,8844.61,21942.32,1,532.0,60103.47,12,0.2169,1
CR-104568,2023-10-10,45,Tecnología,23,15.1,4075.15,5790.66,2,537.0,28412.04,24,0.2348,0
CR-102034,2024-12-19,39,Manufactura,20,8.9,2535.97,6743.75,3,417.0,16365.28,18,0.2384,0
CR-101269,2024-02-15,45,Comercio,22,4.4,965.37,0.0,0,643.0,1907.96,24,0.1576,0
CR-100176,2023-06-19,55,Comercio,32,13.5,,0.0,0,647.0,19962.72,36,0.1658,0
CR-105366,2023-07-18,32,Comercio,11,4.5,2223.53,0.0,0,591.0,6420.84,18,0.2235,0
CR-100512,2023-02-10,39,Tecnología,19,16.7,2266.76,3166.36,1,555.0,15703.26,36,0.1982,0
CR-101286,2024-06-30,23,Comercio,1,3.2,10780.71,0.0,0,696.0,31430.39,12,0.1551,0
CR-101462,2023-10-13,29,Comercio,5,9.7,4687.72,6884.06,4,548.0,17528.45,36,0.1885,0
CR-102409,2023-05-15,32,Servicios,14,11.7,3846.56,4972.4,1,599.0,19181.89,12,0.1935,0
CR-104714,2024-08-02,32,Construcción,9,5.0,,0.0,0,643.0,10624.42,36,0.1675,0
CR-102384,2024-05-26,46,Comercio,22,12.1,3049.49,3460.7,1,494.0,16143.53,24,0.2153,0
CR-100766,2025-06-15,39,Manufactura,21,10.2,2719.09,5699.45,2,394.0,11653.8,36,0.2672,0
CR-101348,2023-02-09,48,Tecnología,30,5.8,2633.86,4394.11,3,466.0,20414.19,36,0.2376,1
CR-103785,2024-09-16,25,Comercio,4,10.6,2787.74,6682.3,1,387.0,20308.52,12,0.2485,0
CR-102482,2024-02-03,40,Comercio,20,3.2,1235.18,232.02,2,,7985.81,12,0.2063,0
CR-101054,2023-05-26,23,Manufactura,1,1.5,5421.9,1035.66,2,620.0,15605.29,6,0.1903,0
CR-105495,2023-12-24,42,Agro,19,0.1,4269.06,0.0,0,674.0,18941.72,24,0.1411,0
CR-105207,2024-05-23,27,Construcción,4,2.6,,4697.78,4,554.0,26495.08,24,0.1935,0
CR-102455,2023-12-09,39,Agro,18,15.2,2873.66,9124.3,1,399.0,16350.12,12,0.2496,0
CR-100532,2023-01-13,33,Servicios,13,5.8,3286.62,108.5,1,541.0,23023.41,24,0.2183,0
CR-105290,2024-01-08,43,Servicios,20,10.3,1183.73,3936.03,1,,4145.14,12,0.2636,1
CR-105335,2024-10-26,26,Servicios,4,2.7,4508.99,14873.51,2,400.0,18447.74,6,0.2636,0
CR-105404,2023-09-07,41,Manufactura,22,8.0,,10014.03,4,518.0,14304.86,6,0.2126,0
CR-100380,2025-05-23,39,Manufactura,15,2.9,5451.87,7457.7,1,568.0,25140.56,6,0.1962,0
CR-101866,2023-03-29,36,Comercio,16,9.6,3694.71,0.0,0,,13647.41,24,0.1595,0
CR-105421,2025-04-11,25,Agro,6,7.0,6855.6,15345.05,2,501.0,28279.3,48,0.2165,0
CR-103346,2023-11-13,41,Comercio,21,4.3,3223.83,0.0,0,660.0,11097.67,18,0.1728,0
CR-102681,2024-01-25,36,Servicios,13,29.5,3858.51,0.0,0,769.0,23339.38,18,0.1281,0
CR-105091,2023-07-14,43,Comercio,22,6.4,2512.75,7241.72,1,338.0,7766.38,18,0.261,1
CR-100930,2024-09-28,38,Servicios,17,4.4,5169.0,0.0,0,676.0,20804.06,24,0.169,0
CR-102626,2023-11-17,53,Agro,30,10.8,7348.23,12972.57,1,527.0,41826.76,6,0.2191,0
CR-102526,2024-06-23,37,Comercio,13,10.1,1857.58,1544.67,2,519.0,5934.93,6,0.2307,0
CR-105956,2023-09-04,28,Comercio,4,18.1,14812.73,2235.73,2,797.0,85931.74,12,0.1192,0
CR-103162,2023-03-10,44,Manufactura,20,1.9,2370.65,4326.29,3,486.0,12816.56,6,0.2126,1
CR-100419,2024-10-09,53,Manufactura,34,9.2,3945.07,15039.4,1,300.0,23701.6,48,0.2725,1
CR-103714,2024-05-07,29,Servicios,5,3.4,2476.16,2708.95,1,,8937.38,6,0.1998,0
CR-101480,2024-12-02,43,Comercio,20,7.7,3385.41,12420.74,3,300.0,17976.74,18,0.2467,1
CR-101059,2025-06-15,43,Manufactura,21,15.5,5340.12,0.0,0,674.0,10693.56,6,0.1563,0
CR-101970,2024-01-13,35,Manufactura,11,1.1,,8908.51,2,598.0,8274.95,6,0.1996,0
CR-104176,2024-05-02,43,Construcción,23,12.0,2257.47,5804.11,1,454.0,9520.01,12,0.2368,0
CR-100073,2025-05-24,43,Comercio,22,17.0,2567.74,3946.57,1,499.0,18720.97,6,0.22,0
CR-103173,2024-03-05,38,Servicios,17,13.6,3660.97,64.45,1,646.0,15900.39,12,0.1753,0
CR-102604,2024-06-20,51,Tecnología,31,7.4,2306.21,3059.76,3,535.0,18276.03,12,0.197,0
CR-102880,2025-01-11,41,Servicios,17,6.7,4051.13,430.11,3,709.0,19629.14,18,0.1807,0
CR-101252,2023-07-21,29,Comercio,11,5.6,5927.32,0.0,0,693.0,41189.23,36,0.1582,0
CR-104394,2025-03-14,25,Servicios,5,9.9,3027.28,0.0,0,670.0,13307.96,24,0.1769,0
CR-101894,2023-11-27,35,Comercio,14,3.8,7607.83,25439.12,1,388.0,21675.16,18,0.2366,0
CR-102598,2024-02-04,18,Comercio,0,3.6,7579.59,55.83,1,795.0,59909.48,6,0.1147,0
CR-101864,2024-06-24,41,Tecnología,20,15.1,2061.26,8149.0,2,300.0,14080.05,6,0.2792,1
CR-101461,2024-08-02,30,Manufactura,9,3.1,2754.59,8950.84,2,335.0,12291.54,6,0.259,1
CR-104603,2023-12-25,44,Comercio,23,11.5,2477.72,0.0,0,682.0,9113.96,36,0.1592,0
CR-101181,2023-10-12,47,Servicios,23,25.7,2457.17,7239.69,1,346.0,6606.64,24,0.2631,1
CR-105436,2023-03-24,32,Comercio,12,5.4,1575.52,2499.52,1,477.0,6926.95,6,0.1974,0
CR-100488,2023-04-22,29,Servicios,9,4.4,3213.75,5177.02,2,524.0,23471.82,6,0.2079,0
CR-101124,2025-03-16,36,Comercio,15,6.2,2332.56,7772.25,2,393.0,15574.78,12,0.2654,0
CR-101257,2024-06-25,38,Agro,14,0.6,16037.15,31643.94,2,646.0,34875.9,36,0.1984,0
CR-101541,2023-07-27,47,Comercio,23,10.4,3041.88,331.74,6,717.0,23549.22,6,0.184,0
CR-100388,2024-02-09,41,Tecnología,19,12.6,1671.58,4304.72,2,476.0,10125.43,48,0.2261,0
CR-103065,2023-11-28,38,Agro,14,0.7,1688.23,2934.11,1,348.0,6554.45,24,0.2584,0
CR-103919,2023-01-24,42,Comercio,20,5.5,4813.59,11810.28,2,430.0,21700.16,24,0.2268,0
CR-104754,2023-08-25,58,Comercio,35,12.7,6234.08,0.0,0,623.0,23213.33,18,0.2191,0
CR-102211,2023-10-10,49,Manufactura,28,3.6,2400.22,8134.46,1,300.0,15387.2,18,0.2771,1
CR-101290,2024-04-17,40,Comercio,20,15.6,3040.3,3864.43,2,514.0,21323.35,12,0.2213,0
CR-102510,2024-01-27,31,Comercio,7,6.4,1824.81,0.0,0,637.0,5014.93,24,0.2048,0
CR-102995,2023-02-12,30,Comercio,10,6.9,2134.49,0.0,0,638.0,5005.58,36,0.1707,0
CR-105807,2024-08-21,36,Servicios,12,2.3,2006.52,7345.37,1,300.0,4156.99,12,0.2438,0
CR-100455,2023-05-13,40,Manufactura,16,2.9,3509.21,8080.36,2,406.0,21263.58,12,0.2288,1
CR-100815,2024-02-03,41,Comercio,18,6.5,4650.61,14235.15,1,390.0,18282.89,6,0.256,0
CR-101086,2024-03-30,23,Agro,3,1.9,3183.29,3046.19,1,539.0,11444.77,12,0.2041,0
CR-102920,2025-03-02,30,Manufactura,12,3.4,2496.57,1673.25,1,602.0,7986.47,18,0.1916,0
CR-102638,2024-04-01,45,Construcción,23,4.9,2115.81,2213.55,4,559.0,15739.77,12,0.2262,0
CR-103130,2025-06-04,45,Construcción,27,11.8,2177.07,0.0,0,628.0,3713.58,24,0.1863,0
CR-105865,2023-09-19,20,Comercio,0,23.1,2015.37,4200.77,1,481.0,10247.97,6,0.2427,1
CR-101279,2023-12-08,36,Tecnología,14,1.3,4445.05,0.0,0,649.0,24873.26,48,0.1904,0
CR-101429,2024-09-14,46,Tecnología,28,3.9,3944.77,11806.41,1,386.0,18042.7,12,0.2592,0
CR-102777,2024-04-18,33,Agro,15,5.0,1633.2,5391.96,2,365.0,3260.2,24,0.2307,0
CR-102222,2024-12-07,39,Manufactura,19,10.5,1878.56,5984.46,1,308.0,13513.48,12,0.2627,0
CR-100352,2023-10-27,32,Tecnología,13,5.4,3554.2,13056.53,4,342.0,27071.57,18,0.2768,1
CR-104419,2023-01-10,53,Servicios,32,5.2,1417.39,5637.2,2,300.0,4552.48,12,0.28,1
CR-103719,2024-04-04,41,Comercio,18,1.5,5007.22,17840.43,2,356.0,14962.73,24,0.274,0
CR-103389,2023-03-02,32,Comercio,12,4.5,5201.15,18311.64,2,411.0,11937.06,12,0.2554,1
CR-103873,2024-01-29,25,Servicios,3,5.9,7550.75,26395.74,3,409.0,27286.42,18,0.2524,0
CR-102082,2024-03-20,25,Agro,1,7.8,3701.79,13974.23,4,334.0,21472.81,18,0.2907,1
CR-101203,2023-11-20,37,Comercio,15,2.9,3512.49,876.45,2,643.0,15999.85,6,0.187,0
CR-101405,2023-05-01,46,Servicios,26,0.7,1708.67,0.0,0,574.0,9133.31,18,0.2016,0
CR-105186,2025-04-15,45,Agro,27,6.8,1760.29,5329.5,2,348.0,4426.55,36,0.2749,1
CR-101699,2023-08-26,40,Tecnología,17,7.8,20320.7,0.0,0,850.0,80231.69,48,0.1172,0
CR-101705,2024-11-07,59,Agro,39,8.6,7895.84,18995.83,3,513.0,62251.87,12,0.2289,1
CR-102913,2023-03-09,18,Servicios,0,2.0,1645.67,6516.25,1,300.0,10250.56,12,0.2699,1
CR-101274,2025-02-06,31,Construcción,9,2.8,3367.89,10681.6,1,370.0,7750.08,24,0.2625,1
CR-102207,2025-06-09,43,Servicios,20,31.4,,8596.59,2,459.0,20230.84,12,0.2168,0
CR-100163,2024-10-28,29,Comercio,8,7.9,6579.23,5150.31,3,612.0,50226.26,48,0.1886,0
CR-102047,2024-04-04,43,Servicios,22,3.6,3379.9,8841.09,1,355.0,10586.91,12,0.2663,0
CR-104854,2024-10-08,35,Comercio,11,6.1,4515.06,13921.77,1,300.0,25059.97,6,0.2743,1
CR-103280,2024-04-24,57,Comercio,33,14.6,2360.86,6225.47,2,423.0,12900.81,6,0.2398,0
CR-103360,2023-03-15,37,Construcción,15,8.6,3890.34,8404.68,5,523.0,17532.72,18,0.2205,0
CR-103688,2023-10-17,67,Construcción,46,8.4,10509.86,29860.31,2,554.0,45680.04,24,0.2166,0
CR-105544,2023-06-15,37,Construcción,13,8.2,3336.48,0.0,0,668.0,19022.45,36,0.1821,0
CR-100408,2024-01-12,18,Manufactura,0,6.7,3239.63,3842.41,1,487.0,7031.58,12,0.2232,0
CR-104238,2024-04-28,37,Construcción,13,2.5,2392.92,0.0,0,599.0,11017.06,18,0.1972,0
CR-104118,2024-06-15,30,Comercio,6,14.9,1991.65,0.0,0,628.0,12121.17,24,0.1863,0
CR-105114,2024-05-02,56,Servicios,35,1.5,1219.03,0.0,0,596.0,8859.34,24,0.18,0
CR-100641,2024-11-30,46,Comercio,23,5.6,5271.23,13343.19,1,431.0,12225.47,12,0.2377,0
CR-105332,2023-07-16,41,Servicios,21,7.7,1819.0,0.0,0,678.0,7541.86,18,0.2149,0
CR-101343,2024-08-01,32,Manufactura,10,11.9,2425.29,2524.42,1,555.0,18172.06,24,0.1911,0
CR-104480,2024-06-04,40,Construcción,20,5.9,3450.49,6763.17,2,422.0,11603.45,12,0.2506,0
CR-100888,2025-05-13,18,Servicios,0,0.7,2287.37,4221.26,1,500.0,9238.17,48,0.2045,0
CR-101557,2024-12-09,46,Construcción,25,2.5,3732.21,0.0,0,,24902.71,18,0.2097,0
CR-101085,2025-05-16,34,Servicios,10,6.2,3265.37,10496.27,3,384.0,14689.31,18,0.2374,1
CR-103927,2023-04-02,22,Agro,0,6.2,2041.2,6781.76,1,391.0,9977.93,36,0.2426,1
CR-100531,2024-12-02,28,Agro,10,3.9,10007.18,4973.01,4,811.0,58658.22,48,0.1446,0
CR-103008,2023-10-11,35,Servicios,11,5.8,10254.35,25542.93,2,517.0,47200.65,6,0.2301,0
CR-102447,2023-06-14,33,Manufactura,9,6.8,4802.42,5173.03,2,525.0,29798.85,12,0.1983,0
CR-105920,2023-10-05,35,Comercio,11,4.8,3621.36,0.0,0,731.0,17065.77,12,0.1704,0
CR-102767,2024-05-31,57,Manufactura,37,21.2,8878.79,24730.05,3,,18868.8,24,0.1879,0
CR-101671,2023-08-09,20,Construcción,0,5.3,5857.19,12737.43,1,474.0,43392.25,6,0.2428,0
CR-102109,2024-08-06,40,Comercio,18,3.3,4150.61,2877.02,1,572.0,25935.3,12,0.2157,0
CR-101148,2024-03-06,49,Tecnología,29,3.6,9757.73,0.0,0,772.0,36443.34,12,0.1354,0
CR-103166,2025-04-24,28,Servicios,4,1.9,3609.78,10341.11,5,394.0,19783.63,12,0.2683,0
CR-100266,2023-06-12,40,Tecnología,21,1.0,4193.19,13443.9,1,392.0,33129.17,6,0.2665,1
CR-103763,2023-07-18,44,Servicios,24,3.4,3036.5,9052.09,1,424.0,4767.45,12,0.2452,0
CR-105853,2024-11-20,22,Comercio,2,2.6,2392.16,9368.76,2,300.0,4240.32,12,0.2895,1
CR-103736,2024-06-08,33,Manufactura,15,6.3,2334.97,8233.21,2,334.0,9080.11,24,0.2975,0
CR-100360,2024-08-08,36,Agro,16,16.9,1966.28,3262.28,3,493.0,4747.11,12,0.2457,0
CR-101460,2023-11-17,49,Servicios,29,3.6,4892.08,0.0,0,616.0,27730.08,36,0.1856,0
CR-103421,2024-11-21,37,Servicios,14,5.6,4031.0,5557.11,1,523.0,18245.86,24,0.2171,0
CR-100952,2023-03-13,43,Tecnología,23,20.2,,547.39,2,721.0,12321.73,12,0.1494,0
CR-102160,2024-10-19,32,Manufactura,10,2.0,2706.37,7435.36,1,436.0,5422.19,6,0.2329,0
CR-105902,2024-06-30,36,Comercio,13,3.7,2903.21,0.0,0,645.0,17980.64,12,0.1969,0
CR-101574,2024-02-20,22,Comercio,0,2.9,7316.29,21233.76,1,444.0,36394.04,48,0.233,1
CR-105330,2024-07-19,42,Comercio,18,14.3,6640.63,5994.77,2,654.0,46256.64,12,0.1865,0
CR-103337,2024-02-10,43,Servicios,24,5.8,7608.57,16033.64,2,502.0,32878.24,24,0.218,0
CR-101842,2023-01-24,48,Comercio,24,8.6,2780.22,2334.96,1,617.0,10967.5,12,0.1679,0
CR-102208,2023-05-22,45,Comercio,21,10.9,4610.77,13130.33,1,400.0,24094.84,36,0.26,1
CR-102979,2024-10-19,63,Manufactura,45,13.6,3007.22,2831.21,2,518.0,16846.05,18,0.1938,0
CR-103436,2025-01-10,31,Agro,7,10.2,,3996.64,4,414.0,2849.0,36,0.2443,0
CR-104996,2023-06-19,34,Agro,15,8.2,4777.91,0.0,0,689.0,18032.83,12,0.1703,0
CR-100754,2024-03-19,58,Comercio,38,5.0,3085.27,26.36,2,658.0,13402.98,12,0.1581,0
CR-101378,2024-05-07,41,Tecnología,22,19.1,3156.65,756.53,4,579.0,12272.62,12,0.1684,0
CR-100980,2023-04-05,43,Servicios,22,2.9,4619.56,16175.03,4,381.0,12193.32,48,0.2399,0
CR-102100,2023-04-28,41,Manufactura,21,5.9,2420.51,0.0,0,645.0,6109.52,12,0.1931,0
CR-100286,2023-02-11,41,Servicios,22,5.1,2906.92,0.0,0,640.0,10615.15,24,0.161,0
CR-103533,2024-02-02,42,Servicios,24,5.8,,741.01,2,519.0,9036.66,48,0.2065,0
CR-103088,2024-05-26,40,Construcción,20,9.4,5480.36,21297.54,2,300.0,13392.07,48,0.2693,0
CR-101154,2023-04-10,46,Construcción,26,2.2,1385.47,1219.47,4,464.0,8496.46,6,0.2449,0
CR-101511,2025-04-24,44,Construcción,24,17.9,5547.81,13461.12,1,513.0,38543.66,12,0.2104,0
CR-104231,2024-03-29,46,Comercio,26,8.4,,7715.94,2,325.0,13352.36,6,0.2793,1
CR-103261,2023-10-01,26,Tecnología,6,11.1,3230.24,5082.11,2,567.0,19239.38,24,0.2189,0
CR-104809,2025-01-10,37,Manufactura,15,8.7,3407.41,95.79,2,575.0,14242.59,48,0.2005,0
CR-102191,2023-06-24,28,Comercio,7,4.5,4517.68,6432.36,1,504.0,31410.92,24,0.2226,0
CR-100211,2023-01-18,23,Comercio,0,19.7,5053.07,13548.38,3,456.0,27588.17,36,0.2153,0
CR-105247,2025-04-07,50,Comercio,29,3.8,2023.43,0.0,0,668.0,13632.76,36,0.1804,0
CR-103164,2024-03-10,31,Tecnología,11,2.5,6167.5,6436.81,2,641.0,27692.0,24,0.1717,0
CR-100274,2023-08-25,55,Comercio,32,9.2,604.98,1086.47,2,403.0,2360.26,6,0.2324,0
CR-100088,2024-06-06,43,Agro,20,12.8,11759.1,0.0,0,761.0,39167.34,18,0.1412,0
CR-102798,2024-01-18,44,Servicios,23,8.3,2628.79,4104.3,1,512.0,11149.94,36,0.2117,0
CR-102324,2025-03-16,18,Construcción,0,20.4,3217.31,3311.64,3,564.0,5496.38,12,0.2135,0
CR-100298,2023-07-18,19,Manufactura,0,16.5,10784.76,24559.87,2,508.0,43707.34,12,0.2528,0
CR-104663,2023-10-16,30,Construcción,7,5.0,4637.75,10071.49,3,464.0,19396.22,24,0.2629,0
CR-103674,2023-11-30,23,Servicios,2,7.0,2064.76,5288.84,3,355.0,9682.63,18,0.2486,0
CR-105466,2024-12-23,47,Construcción,25,1.8,8163.48,0.0,0,830.0,51928.46,36,0.09,0
CR-103776,2024-06-22,28,Comercio,5,3.4,1829.7,2527.88,4,477.0,8311.61,12,0.2097,0
CR-105011,2024-03-03,24,Servicios,4,4.6,3430.79,1352.67,7,628.0,6126.66,18,0.1829,0
CR-100315,2024-12-01,35,Manufactura,14,1.2,21556.26,83489.32,1,549.0,43990.0,12,0.2119,0
CR-105361,2023-01-06,40,Manufactura,16,15.5,2348.69,7658.32,1,431.0,14842.47,12,0.2316,0
CR-102151,2023-09-19,46,Servicios,27,6.9,8001.53,16641.87,4,523.0,18579.6,24,0.2083,0
CR-103288,2023-06-20,34,Comercio,10,5.7,3907.51,8094.5,1,479.0,11342.29,12,0.2419,0
CR-103117,2024-06-20,36,Servicios,14,1.2,3862.88,13101.06,1,365.0,23915.61,24,0.2662,1
CR-105581,2025-04-25,43,Manufactura,19,7.8,6464.95,11971.04,2,519.0,46555.37,24,0.2278,0
CR-102020,2024-04-13,38,Servicios,20,18.7,2559.07,4941.69,2,393.0,16137.75,24,0.2585,1
CR-105204,2024-04-11,20,Comercio,0,18.7,2600.91,7629.97,1,404.0,15182.25,18,0.2325,0
CR-102974,2023-07-21,39,Manufactura,15,1.8,3189.8,10897.92,1,300.0,5580.63,24,0.2834,0
CR-101275,2023-11-25,38,Comercio,16,7.8,3328.13,6158.78,1,442.0,26196.58,24,0.2353,0
CR-102413,2023-07-20,22,Tecnología,3,4.9,3016.56,4978.29,1,486.0,18910.22,18,0.248,0
CR-100528,2024-08-06,41,Tecnología,23,11.9,,0.0,0,651.0,25591.72,12,0.164,0
CR-104404,2025-01-13,37,Comercio,14,5.4,5154.17,5749.04,1,647.0,24252.73,6,0.193,0
CR-101505,2023-04-10,43,Construcción,25,4.6,2825.36,6131.4,3,419.0,13182.75,6,0.2809,0
CR-103598,2024-04-08,18,Construcción,0,4.7,9344.29,0.0,0,786.0,54721.08,6,0.1325,0
CR-103681,2023-02-05,44,Servicios,25,17.2,3490.96,9202.08,5,384.0,7909.28,6,0.2553,0
CR-101318,2023-03-09,22,Servicios,4,3.6,10065.11,0.0,0,645.0,27615.31,24,0.1988,0
CR-103380,2024-09-03,40,Tecnología,19,3.5,2315.64,8268.19,1,300.0,11978.89,18,0.2466,1
CR-103034,2023-12-30,50,Tecnología,26,8.6,,2302.8,1,677.0,24815.1,24,0.1662,0
CR-102380,2024-06-12,35,Comercio,11,3.7,1744.51,3801.97,1,398.0,10068.37,18,0.2419,1
CR-104311,2024-07-17,38,Comercio,16,8.8,6831.75,26306.9,2,387.0,48686.29,18,0.2529,1
CR-102616,2024-01-09,38,Servicios,20,2.9,8121.25,17556.42,3,554.0,22616.57,6,0.1798,0
CR-101166,2023-11-27,65,Agro,46,13.5,2215.36,0.0,0,552.0,11371.62,48,0.1851,0
CR-104725,2024-06-04,50,Tecnología,31,14.5,1817.35,3892.01,3,485.0,11660.47,6,0.2348,1
CR-103471,2025-03-16,35,Comercio,16,8.0,3450.23,6094.3,2,495.0,26104.51,12,0.2133,0
CR-105064,2025-03-25,35,Comercio,16,8.9,3422.37,6998.55,1,548.0,22443.58,18,0.2146,1
CR-105370,2023-07-05,46,Servicios,28,2.0,1373.69,0.0,0,641.0,8434.3,6,0.1771,0
CR-105220,2024-08-17,48,Comercio,24,3.4,3186.11,1985.42,2,548.0,25352.52,24,0.1971,0
CR-102871,2023-07-11,31,Construcción,12,4.7,3659.7,11346.57,3,343.0,18738.69,24,0.2757,1
CR-101222,2024-08-13,43,Comercio,23,11.8,7327.77,0.0,0,791.0,54847.25,6,0.1608,0
CR-105239,2023-07-27,36,Servicios,16,5.8,4817.15,1513.71,3,586.0,21125.39,36,0.1955,0
CR-104255,2024-04-07,49,Comercio,25,13.8,5979.48,927.16,2,701.0,36331.37,24,0.1615,0
CR-101982,2024-03-06,38,Servicios,17,6.7,3395.64,6282.76,1,568.0,14966.07,12,0.1866,0
CR-105123,2023-06-23,37,Manufactura,19,9.5,5364.86,17713.45,3,401.0,31838.31,6,0.2465,1
CR-104020,2025-01-07,40,Comercio,20,7.5,2345.13,0.0,0,639.0,12386.66,6,0.1812,0
CR-100371,2023-02-03,53,Tecnología,32,12.1,3726.03,0.0,0,700.0,14075.36,6,0.1659,0
CR-103482,2023-01-14,49,Construcción,26,1.6,3012.55,11877.22,5,335.0,9919.51,36,0.2664,0
CR-102131,2025-05-23,64,Comercio,43,5.8,4556.38,16721.13,4,320.0,9469.0,18,0.2695,1
CR-103418,2024-12-05,40,Tecnología,22,7.9,1808.37,0.0,0,575.0,12842.37,6,0.1934,0
CR-103424,2023-05-01,69,Comercio,49,4.1,4792.06,12752.21,1,470.0,23728.4,36,0.2229,0
CR-101538,2024-07-14,28,Comercio,10,8.5,,16038.35,3,456.0,19260.03,24,0.2305,0
CR-105822,2024-10-01,40,Comercio,19,8.0,2854.54,0.0,0,700.0,11252.08,24,0.1765,0
CR-102744,2023-05-10,49,Comercio,28,4.6,2284.63,820.36,1,687.0,16321.64,48,0.1786,0
CR-101553,2023-04-28,34,Tecnología,11,9.9,6760.81,16709.58,2,525.0,17035.26,12,0.2145,0
CR-104335,2024-09-07,29,Comercio,11,5.0,3858.55,6330.49,3,523.0,20318.92,24,0.2258,0
CR-102817,2024-11-29,47,Servicios,28,4.1,3929.0,99.81,1,611.0,25175.03,12,0.1931,0
CR-105071,2025-02-14,37,Servicios,19,2.0,4191.12,7390.76,1,439.0,7856.98,24,0.2359,0
CR-100618,2023-03-15,31,Construcción,12,7.0,16092.08,0.0,0,840.0,86955.12,48,0.1236,0
CR-102381,2023-02-15,47,Tecnología,23,4.8,3390.03,148.76,2,692.0,7509.92,6,0.1543,0
CR-104391,2023-10-28,52,Comercio,33,3.4,1298.99,0.0,0,571.0,8475.19,12,0.2144,0
CR-104526,2024-06-03,35,Manufactura,11,7.0,8176.79,21599.52,4,504.0,65318.15,24,0.2167,0
CR-104375,2024-06-22,18,Servicios,0,13.0,5703.16,0.0,0,670.0,11702.88,12,0.1883,0
CR-103524,2023-11-11,28,Tecnología,4,11.8,3559.1,6333.29,3,496.0,11344.82,12,0.2158,0
CR-102629,2024-09-29,38,Comercio,16,3.2,1902.75,2265.05,2,518.0,12666.97,24,0.2101,0
CR-104123,2023-01-08,42,Manufactura,22,14.0,4112.01,0.0,0,647.0,8452.72,24,0.1923,0
CR-105372,2025-03-22,37,Manufactura,15,8.7,8649.46,32355.66,1,366.0,64873.81,12,0.2478,1
CR-102766,2023-04-25,18,Manufactura,0,14.4,2622.96,9984.61,1,300.0,15363.39,18,0.2909,1
CR-103895,2023-06-17,20,Manufactura,1,1.6,4932.33,3187.43,2,665.0,36788.23,18,0.1571,0
CR-101656,2024-12-24,42,Construcción,19,7.0,1376.54,4441.79,1,365.0,5306.78,12,0.2703,1
CR-104818,2024-03-27,44,Agro,25,14.5,7775.19,778.62,2,687.0,55750.9,12,0.1691,0
CR-100969,2024-08-30,38,Comercio,16,9.1,4440.74,15100.8,2,421.0,16364.6,24,0.2414,1
CR-101843,2023-12-28,22,Construcción,0,9.3,1746.91,1401.0,2,688.0,8752.53,12,0.1687,0
CR-103024,2023-10-12,36,Tecnología,12,13.4,17575.22,499.58,3,850.0,127483.56,12,0.1031,0
CR-103151,2023-02-21,28,Construcción,9,14.0,3202.83,0.0,0,612.0,25587.52,24,0.221,0
CR-103386,2024-03-25,38,Servicios,18,4.6,2982.27,0.0,0,724.0,15381.06,18,0.1637,0
CR-105351,2024-01-01,41,Comercio,21,3.6,3061.05,260.52,2,685.0,15119.48,36,0.1781,0
CR-101211,2023-03-13,33,Servicios,15,5.0,,634.48,2,633.0,12294.2,12,0.1691,0
CR-105166,2023-06-24,18,Construcción,0,7.0,1984.25,4926.14,3,348.0,13273.63,18,0.2573,0
CR-101428,2023-01-07,45,Agro,26,18.5,2275.99,8935.61,1,300.0,4569.52,18,0.276,1
CR-105548,2023-07-28,42,Servicios,18,0.6,2418.57,3746.97,1,475.0,14134.21,18,0.2243,0
CR-100426,2024-04-25,47,Servicios,29,4.4,2994.38,8629.94,1,387.0,21981.51,12,0.2443,1
CR-104094,2025-04-11,44,Agro,26,4.4,2907.26,7998.5,1,,9644.94,48,0.2442,0
CR-104271,2024-07-22,26,Comercio,5,7.3,6424.88,12440.19,1,484.0,41428.4,48,0.2452,0
CR-101923,2024-07-13,50,Comercio,28,0.9,,1860.12,1,624.0,23397.4,36,0.1807,0
